customer_id,年月,count_pred,count_0,count_1,count_2,count_3,count_4,count_5,start_date,now_date,period
GD955939,201903,9,7.0,8.0,7.0,9.0,9.0,7.0,2018-07-08,2019-03-01,7
GD969635,201903,6,8.0,9.0,7.0,4.0,9.0,10.0,2018-09-07,2019-03-01,5
GD991319,201903,2,4.0,1.0,2.0,3.0,2.0,4.0,2018-06-08,2019-03-01,8
HD028682,201903,7,9.0,10.0,10.0,7.0,9.0,9.0,2018-09-01,2019-03-01,6
HD032015,201903,4,4.0,1.0,4.0,2.0,4.0,4.0,2018-04-14,2019-03-01,10
HD104458,201903,5,6.0,6.0,8.0,11.0,9.0,9.0,2018-09-08,2019-03-01,5
HD146199,201903,7,6.0,6.0,11.0,10.0,9.0,7.0,2018-04-09,2019-03-01,10
HD163236,201903,7,7.0,10.0,9.0,7.0,9.0,7.0,2018-08-14,2019-03-01,6
HD164041,201903,4,2.0,1.0,5.0,1.0,3.0,6.0,2018-07-07,2019-03-01,7
HD187665,201903,9,8.0,8.0,8.0,8.0,8.0,6.0,2018-05-15,2019-03-01,9
HD192887,201903,1,2.0,5.0,6.0,4.0,4.0,8.0,2018-06-01,2019-03-01,9
HD205494,201903,8,8.0,9.0,6.0,11.0,7.0,8.0,2018-09-09,2019-03-01,5
HD219882,201903,5,8.0,6.0,7.0,6.0,7.0,9.0,2018-07-08,2019-03-01,7
HD251544,201903,4,8.0,12.0,8.0,6.0,10.0,9.0,2018-09-05,2019-03-01,5
HD256988,201903,9,7.0,9.0,7.0,6.0,7.0,9.0,2018-07-09,2019-03-01,7
HD269790,201903,6,2.0,1.0,4.0,6.0,7.0,8.0,2018-09-06,2019-03-01,5
HD286424,201903,10,7.0,7.0,6.0,9.0,6.0,9.0,2018-08-11,2019-03-01,6
HD300844,201903,7,8.0,8.0,7.0,9.0,9.0,10.0,2018-07-12,2019-03-01,7
HD384128,201903,8,6.0,8.0,6.0,6.0,9.0,9.0,2018-05-02,2019-03-01,9
HD402002,201903,8,7.0,7.0,7.0,10.0,6.0,7.0,2018-04-13,2019-03-01,10
HD412432,201903,8,6.0,7.0,9.0,10.0,9.0,8.0,2018-08-11,2019-03-01,6
HD426886,201903,10,8.0,5.0,8.0,9.0,7.0,9.0,2018-04-05,2019-03-01,10
HD471878,201903,11,8.0,8.0,3.0,5.0,10.0,11.0,2018-07-07,2019-03-01,7
HD487220,201903,6,5.0,9.0,10.0,9.0,7.0,10.0,2018-05-11,2019-03-01,9
HD523855,201903,4,2.0,1.0,4.0,4.0,4.0,6.0,2018-04-04,2019-03-01,10
HD547869,201903,3,3.0,1.0,5.0,6.0,6.0,6.0,2018-09-09,2019-03-01,5
HD555581,201903,7,8.0,8.0,9.0,9.0,8.0,8.0,2018-06-03,2019-03-01,8
HD571515,201903,2,2.0,4.0,3.0,2.0,2.0,5.0,2018-04-15,2019-03-01,10
HD580454,201903,5,3.0,7.0,8.0,6.0,7.0,5.0,2018-04-05,2019-03-01,10
HD679144,201903,8,5.0,11.0,9.0,11.0,10.0,8.0,2018-09-02,2019-03-01,5
HD691730,201903,2,2.0,5.0,4.0,5.0,4.0,6.0,2018-08-08,2019-03-01,6
HD693175,201903,5,9.0,8.0,7.0,9.0,9.0,7.0,2018-07-10,2019-03-01,7
HD707253,201903,8,5.0,7.0,5.0,6.0,5.0,9.0,2018-05-06,2019-03-01,9
HD724425,201903,6,8.0,9.0,6.0,8.0,7.0,5.0,2018-06-04,2019-03-01,8
HD734247,201903,5,6.0,5.0,8.0,8.0,6.0,7.0,2018-07-09,2019-03-01,7
HD736119,201903,6,7.0,7.0,7.0,7.0,4.0,5.0,2018-05-10,2019-03-01,9
HD738121,201903,7,6.0,5.0,11.0,7.0,8.0,8.0,2018-06-09,2019-03-01,8
HD747321,201903,1,4.0,3.0,4.0,4.0,7.0,4.0,2018-05-09,2019-03-01,9
HD798338,201903,9,9.0,7.0,8.0,7.0,6.0,7.0,2018-08-01,2019-03-01,7
HD805503,201903,6,7.0,5.0,7.0,7.0,7.0,7.0,2018-05-01,2019-03-01,10
HD814444,201903,6,6.0,8.0,6.0,7.0,9.0,6.0,2018-04-04,2019-03-01,10
HD861345,201903,3,1.0,3.0,6.0,3.0,8.0,7.0,2018-09-01,2019-03-01,6
HD872088,201903,9,6.0,7.0,9.0,9.0,9.0,8.0,2018-08-04,2019-03-01,6
HD872512,201903,9,7.0,5.0,8.0,7.0,7.0,7.0,2018-07-03,2019-03-01,7
HD875310,201903,6,7.0,8.0,7.0,7.0,5.0,10.0,2018-08-06,2019-03-01,6
HD896111,201903,8,9.0,8.0,6.0,8.0,11.0,7.0,2018-09-01,2019-03-01,6
HD930692,201903,4,8.0,9.0,8.0,9.0,10.0,9.0,2018-09-05,2019-03-01,5
HD960445,201903,6,6.0,9.0,6.0,10.0,11.0,5.0,2018-09-08,2019-03-01,5
HD966829,201903,7,7.0,6.0,6.0,6.0,5.0,7.0,2018-08-01,2019-03-01,7
HD981245,201903,8,8.0,8.0,8.0,10.0,6.0,7.0,2018-07-08,2019-03-01,7
HD994980,201903,8,7.0,6.0,8.0,7.0,10.0,12.0,2018-08-06,2019-03-01,6
HI013029,201903,8,4.0,6.0,9.0,9.0,6.0,8.0,2018-05-10,2019-03-01,9
HI022788,201903,11,6.0,8.0,8.0,9.0,5.0,10.0,2018-08-02,2019-03-01,6
HI026335,201903,8,7.0,9.0,9.0,10.0,10.0,9.0,2018-09-08,2019-03-01,5
HI048809,201903,1,3.0,2.0,3.0,4.0,5.0,5.0,2018-08-05,2019-03-01,6
HI057067,201903,7,8.0,9.0,7.0,8.0,7.0,8.0,2018-08-01,2019-03-01,7
HI058807,201903,7,7.0,9.0,8.0,8.0,6.0,5.0,2018-05-02,2019-03-01,9
HI067846,201903,6,7.0,7.0,8.0,10.0,6.0,11.0,2018-07-08,2019-03-01,7
HI077107,201903,8,5.0,8.0,5.0,7.0,10.0,7.0,2018-08-02,2019-03-01,6
HI099779,201903,5,7.0,5.0,4.0,6.0,9.0,7.0,2018-06-04,2019-03-01,8
HI103175,201903,6,6.0,5.0,6.0,7.0,8.0,8.0,2018-05-15,2019-03-01,9
HI118782,201903,5,8.0,5.0,4.0,10.0,7.0,10.0,2018-07-05,2019-03-01,7
HI154843,201903,4,8.0,10.0,6.0,8.0,8.0,6.0,2018-06-05,2019-03-01,8
HI205526,201903,4,5.0,5.0,7.0,8.0,6.0,9.0,2018-06-12,2019-03-01,8
HI207778,201903,8,8.0,7.0,9.0,8.0,8.0,8.0,2018-07-05,2019-03-01,7
HI218595,201903,8,5.0,10.0,10.0,8.0,8.0,11.0,2018-06-10,2019-03-01,8
HI222369,201903,9,7.0,6.0,11.0,12.0,7.0,8.0,2018-09-07,2019-03-01,5
HI234332,201903,9,7.0,7.0,9.0,6.0,8.0,8.0,2018-09-02,2019-03-01,5
HI271061,201903,1,3.0,3.0,1.0,3.0,3.0,3.0,2018-06-03,2019-03-01,8
HI296573,201903,2,2.0,4.0,3.0,6.0,11.0,9.0,2018-09-06,2019-03-01,5
HI298989,201903,8,8.0,9.0,7.0,6.0,10.0,10.0,2018-07-12,2019-03-01,7
HI312309,201903,6,8.0,5.0,10.0,7.0,10.0,9.0,2018-06-15,2019-03-01,8
HI320690,201903,3,11.0,11.0,8.0,8.0,9.0,10.0,2018-09-03,2019-03-01,5
HI331377,201903,8,4.0,8.0,7.0,9.0,9.0,7.0,2018-04-11,2019-03-01,10
HI367242,201903,8,5.0,7.0,7.0,7.0,6.0,8.0,2018-04-07,2019-03-01,10
HI368031,201903,4,6.0,7.0,8.0,10.0,9.0,8.0,2018-04-03,2019-03-01,10
HI372505,201903,3,3.0,6.0,4.0,5.0,8.0,3.0,2018-05-01,2019-03-01,10
HI402688,201903,1,1.0,4.0,3.0,2.0,3.0,6.0,2018-04-12,2019-03-01,10
HI415680,201903,1,3.0,4.0,4.0,5.0,3.0,7.0,2018-06-09,2019-03-01,8
HI446535,201903,3,4.0,4.0,1.0,2.0,8.0,7.0,2018-05-05,2019-03-01,9
HI461906,201903,7,7.0,7.0,8.0,10.0,9.0,12.0,2018-08-02,2019-03-01,6
HI474778,201903,7,6.0,5.0,7.0,6.0,6.0,7.0,2018-05-04,2019-03-01,9
HI484575,201903,9,8.0,7.0,9.0,10.0,8.0,12.0,2018-07-08,2019-03-01,7
HI513968,201903,4,7.0,8.0,8.0,7.0,8.0,6.0,2018-06-06,2019-03-01,8
HI548769,201903,8,8.0,9.0,7.0,7.0,10.0,10.0,2018-09-06,2019-03-01,5
HI555356,201903,4,3.0,5.0,2.0,2.0,1.0,8.0,2018-07-11,2019-03-01,7
HI562740,201903,7,9.0,9.0,7.0,7.0,10.0,9.0,2018-05-06,2019-03-01,9
HI575026,201903,7,8.0,8.0,7.0,8.0,7.0,7.0,2018-05-05,2019-03-01,9
HI587459,201903,6,6.0,10.0,8.0,7.0,9.0,10.0,2018-07-12,2019-03-01,7
HI599889,201903,6,7.0,6.0,6.0,8.0,8.0,6.0,2018-04-13,2019-03-01,10
HI615448,201903,7,5.0,8.0,8.0,8.0,5.0,7.0,2018-07-05,2019-03-01,7
HI620428,201903,3,2.0,6.0,3.0,2.0,2.0,6.0,2018-06-06,2019-03-01,8
HI630247,201903,9,8.0,7.0,9.0,9.0,7.0,6.0,2018-05-01,2019-03-01,10
HI730543,201903,7,7.0,7.0,6.0,10.0,8.0,10.0,2018-09-05,2019-03-01,5
HI778952,201903,9,6.0,7.0,9.0,6.0,9.0,9.0,2018-07-01,2019-03-01,8
HI819179,201903,8,9.0,7.0,7.0,9.0,10.0,8.0,2018-07-09,2019-03-01,7
HI836555,201903,6,7.0,10.0,7.0,9.0,9.0,10.0,2018-09-02,2019-03-01,5
HI866614,201903,8,8.0,6.0,7.0,8.0,8.0,8.0,2018-05-01,2019-03-01,10
HI926833,201903,5,7.0,7.0,6.0,9.0,10.0,10.0,2018-09-09,2019-03-01,5
HI994023,201903,5,7.0,8.0,8.0,11.0,6.0,7.0,2018-09-07,2019-03-01,5
IK000432,201903,2,2.0,3.0,3.0,3.0,5.0,4.0,2018-05-01,2019-03-01,10
IK042838,201903,5,7.0,6.0,7.0,9.0,10.0,8.0,2018-04-04,2019-03-01,10
IK082424,201903,1,3.0,5.0,3.0,3.0,4.0,5.0,2018-04-14,2019-03-01,10
IK087573,201903,9,8.0,7.0,6.0,10.0,9.0,7.0,2018-08-12,2019-03-01,6
IK088821,201903,10,6.0,5.0,6.0,7.0,9.0,9.0,2018-08-05,2019-03-01,6
IK234815,201903,7,5.0,8.0,5.0,7.0,5.0,7.0,2018-05-12,2019-03-01,9
IK266585,201903,5,10.0,7.0,9.0,8.0,11.0,11.0,2018-05-14,2019-03-01,9
IK311371,201903,3,2.0,5.0,4.0,3.0,1.0,5.0,2018-05-12,2019-03-01,9
IK322778,201903,6,10.0,5.0,10.0,8.0,8.0,7.0,2018-06-05,2019-03-01,8
IK342588,201903,1,2.0,5.0,2.0,3.0,6.0,8.0,2018-08-13,2019-03-01,6
IK356680,201903,7,3.0,8.0,8.0,8.0,10.0,9.0,2018-05-02,2019-03-01,9
IK364005,201903,5,9.0,9.0,7.0,9.0,10.0,8.0,2018-06-06,2019-03-01,8
IK407687,201903,2,3.0,3.0,3.0,1.0,3.0,3.0,2018-04-03,2019-03-01,10
IK429268,201903,6,9.0,8.0,7.0,6.0,6.0,7.0,2018-04-06,2019-03-01,10
IK429683,201903,6,6.0,11.0,9.0,10.0,9.0,9.0,2018-09-12,2019-03-01,5
IK453226,201903,5,8.0,8.0,5.0,8.0,7.0,6.0,2018-06-02,2019-03-01,8
IK519538,201903,2,2.0,3.0,1.0,3.0,9.0,6.0,2018-07-15,2019-03-01,7
IK537890,201903,10,6.0,6.0,10.0,9.0,8.0,9.0,2018-07-06,2019-03-01,7
IK548249,201903,3,1.0,2.0,3.0,4.0,6.0,4.0,2018-06-02,2019-03-01,8
IK584824,201903,4,5.0,7.0,11.0,12.0,8.0,8.0,2018-04-08,2019-03-01,10
IK611614,201903,7,7.0,8.0,8.0,9.0,8.0,8.0,2018-05-09,2019-03-01,9
IK617484,201903,1,1.0,2.0,3.0,5.0,4.0,6.0,2018-07-10,2019-03-01,7
IK626501,201903,10,8.0,6.0,9.0,9.0,6.0,8.0,2018-06-10,2019-03-01,8
IK638789,201903,5,8.0,9.0,8.0,7.0,8.0,8.0,2018-06-10,2019-03-01,8
IK642724,201903,3,4.0,5.0,6.0,7.0,5.0,3.0,2018-04-15,2019-03-01,10
IK662753,201903,7,6.0,6.0,8.0,9.0,9.0,7.0,2018-06-05,2019-03-01,8
IK704656,201903,6,9.0,6.0,9.0,8.0,6.0,8.0,2018-04-13,2019-03-01,10
IK757849,201903,3,5.0,4.0,3.0,2.0,4.0,5.0,2018-07-09,2019-03-01,7
IK758927,201903,5,6.0,7.0,6.0,8.0,8.0,6.0,2018-06-03,2019-03-01,8
IK761183,201903,6,8.0,7.0,10.0,8.0,8.0,8.0,2018-06-12,2019-03-01,8
IK779828,201903,8,8.0,8.0,7.0,8.0,10.0,10.0,2018-09-02,2019-03-01,5
IK782104,201903,2,2.0,3.0,2.0,5.0,6.0,8.0,2018-04-02,2019-03-01,10
IK802122,201903,5,9.0,6.0,9.0,10.0,9.0,10.0,2018-08-13,2019-03-01,6
IK802877,201903,8,8.0,9.0,8.0,8.0,6.0,9.0,2018-05-04,2019-03-01,9
IK803368,201903,5,7.0,9.0,8.0,8.0,8.0,10.0,2018-09-13,2019-03-01,5
IK820199,201903,5,4.0,4.0,3.0,7.0,3.0,6.0,2018-07-03,2019-03-01,7
IK861991,201903,10,8.0,9.0,6.0,10.0,11.0,8.0,2018-07-09,2019-03-01,7
IK876176,201903,7,5.0,8.0,6.0,11.0,6.0,8.0,2018-08-12,2019-03-01,6
IK891907,201903,7,8.0,7.0,6.0,7.0,7.0,8.0,2018-07-10,2019-03-01,7
IK975392,201903,6,7.0,7.0,10.0,9.0,11.0,6.0,2018-08-10,2019-03-01,6
IK988092,201903,1,5.0,2.0,6.0,1.0,3.0,5.0,2018-04-11,2019-03-01,10
OA004129,201903,6,5.0,8.0,8.0,8.0,6.0,9.0,2018-04-13,2019-03-01,10
OA023562,201903,7,7.0,7.0,8.0,6.0,10.0,8.0,2018-06-12,2019-03-01,8
OA057953,201903,7,5.0,4.0,5.0,8.0,9.0,8.0,2018-04-08,2019-03-01,10
OA058104,201903,4,9.0,7.0,7.0,7.0,8.0,7.0,2018-05-07,2019-03-01,9
OA086620,201903,6,6.0,9.0,6.0,9.0,8.0,8.0,2018-05-05,2019-03-01,9
OA100873,201903,7,8.0,5.0,7.0,8.0,8.0,11.0,2018-05-10,2019-03-01,9
OA126055,201903,1,4.0,3.0,2.0,2.0,6.0,5.0,2018-05-14,2019-03-01,9
OA131146,201903,7,9.0,5.0,9.0,8.0,12.0,8.0,2018-06-03,2019-03-01,8
OA138193,201903,5,10.0,6.0,8.0,9.0,8.0,10.0,2018-09-05,2019-03-01,5
OA190016,201903,7,8.0,8.0,9.0,7.0,8.0,9.0,2018-09-05,2019-03-01,5
OA207255,201903,9,8.0,4.0,7.0,7.0,7.0,5.0,2018-06-14,2019-03-01,8
OA207651,201903,8,8.0,10.0,8.0,9.0,7.0,10.0,2018-09-13,2019-03-01,5
OA211420,201903,1,3.0,3.0,1.0,4.0,2.0,5.0,2018-05-03,2019-03-01,9
OA245705,201903,6,6.0,7.0,9.0,7.0,7.0,9.0,2018-07-09,2019-03-01,7
OA248247,201903,6,9.0,11.0,7.0,8.0,12.0,8.0,2018-08-04,2019-03-01,6
OA298480,201903,9,7.0,9.0,8.0,8.0,8.0,6.0,2018-08-15,2019-03-01,6
OA307560,201903,11,7.0,8.0,10.0,9.0,8.0,8.0,2018-08-08,2019-03-01,6
OA327340,201903,8,8.0,8.0,6.0,10.0,10.0,5.0,2018-06-06,2019-03-01,8
OA328771,201903,7,8.0,10.0,7.0,8.0,7.0,8.0,2018-07-01,2019-03-01,8
OA332826,201903,8,7.0,6.0,6.0,6.0,7.0,9.0,2018-06-07,2019-03-01,8
OA361949,201903,7,10.0,10.0,10.0,7.0,5.0,8.0,2018-08-11,2019-03-01,6
OA377206,201903,5,3.0,4.0,7.0,3.0,6.0,7.0,2018-09-14,2019-03-01,5
OA389068,201903,7,10.0,9.0,7.0,7.0,6.0,9.0,2018-06-06,2019-03-01,8
OA417856,201903,1,4.0,4.0,2.0,3.0,4.0,7.0,2018-07-13,2019-03-01,7
OA436769,201903,4,8.0,7.0,6.0,7.0,9.0,8.0,2018-08-03,2019-03-01,6
OA549397,201903,5,8.0,6.0,7.0,9.0,6.0,10.0,2018-07-08,2019-03-01,7
OA577875,201903,9,9.0,6.0,8.0,6.0,7.0,8.0,2018-09-05,2019-03-01,5
OA578672,201903,5,8.0,7.0,9.0,6.0,10.0,9.0,2018-05-11,2019-03-01,9
OA613034,201903,10,6.0,7.0,7.0,9.0,8.0,7.0,2018-07-09,2019-03-01,7
OA660152,201903,6,7.0,9.0,6.0,4.0,7.0,9.0,2018-05-10,2019-03-01,9
OA669176,201903,3,6.0,3.0,1.0,3.0,4.0,5.0,2018-06-03,2019-03-01,8
OA672463,201903,8,6.0,5.0,8.0,6.0,7.0,8.0,2018-07-05,2019-03-01,7
OA682046,201903,6,7.0,11.0,5.0,7.0,6.0,7.0,2018-08-10,2019-03-01,6
OA694533,201903,7,8.0,9.0,10.0,7.0,9.0,7.0,2018-04-08,2019-03-01,10
OA695959,201903,2,5.0,2.0,1.0,1.0,3.0,7.0,2018-05-04,2019-03-01,9
OA736727,201903,7,9.0,9.0,9.0,9.0,7.0,8.0,2018-09-09,2019-03-01,5
OA775014,201903,4,5.0,3.0,4.0,4.0,4.0,8.0,2018-08-07,2019-03-01,6
OA794712,201903,6,8.0,7.0,7.0,6.0,8.0,7.0,2018-05-03,2019-03-01,9
OA796761,201903,8,9.0,7.0,9.0,10.0,9.0,9.0,2018-08-03,2019-03-01,6
OA802798,201903,3,8.0,6.0,9.0,5.0,6.0,9.0,2018-05-03,2019-03-01,9
OA869840,201903,5,8.0,6.0,8.0,7.0,9.0,8.0,2018-06-08,2019-03-01,8
OA911569,201903,7,7.0,6.0,8.0,9.0,7.0,10.0,2018-08-02,2019-03-01,6
OA931177,201903,4,7.0,9.0,5.0,11.0,9.0,7.0,2018-09-03,2019-03-01,5
OA979523,201903,9,6.0,10.0,8.0,9.0,10.0,11.0,2018-09-11,2019-03-01,5
PL003692,201903,6,6.0,8.0,9.0,11.0,5.0,7.0,2018-05-12,2019-03-01,9
PL012044,201903,7,3.0,7.0,10.0,4.0,6.0,9.0,2018-04-14,2019-03-01,10
PL013000,201903,7,7.0,9.0,9.0,6.0,7.0,7.0,2018-05-15,2019-03-01,9
PL018417,201903,7,8.0,8.0,6.0,7.0,8.0,8.0,2018-08-05,2019-03-01,6
PL028675,201903,7,6.0,4.0,8.0,7.0,8.0,9.0,2018-08-12,2019-03-01,6
PL031436,201903,5,1.0,2.0,4.0,1.0,4.0,5.0,2018-06-09,2019-03-01,8
PL127975,201903,6,9.0,10.0,7.0,7.0,7.0,9.0,2018-09-14,2019-03-01,5
PL148706,201903,8,10.0,4.0,7.0,6.0,8.0,8.0,2018-05-10,2019-03-01,9
PL191946,201903,7,7.0,9.0,8.0,8.0,8.0,9.0,2018-09-05,2019-03-01,5
PL227814,201903,6,6.0,3.0,8.0,7.0,7.0,9.0,2018-04-05,2019-03-01,10
PL237753,201903,9,5.0,9.0,8.0,9.0,9.0,6.0,2018-08-12,2019-03-01,6
PL255598,201903,9,10.0,11.0,8.0,9.0,5.0,7.0,2018-09-08,2019-03-01,5
PL279584,201903,7,10.0,4.0,9.0,6.0,9.0,5.0,2018-07-01,2019-03-01,8
PL288896,201903,6,8.0,8.0,8.0,12.0,7.0,7.0,2018-08-11,2019-03-01,6
PL301649,201903,8,7.0,6.0,8.0,6.0,9.0,11.0,2018-09-07,2019-03-01,5
PL302535,201903,8,6.0,6.0,8.0,6.0,9.0,8.0,2018-04-06,2019-03-01,10
PL305915,201903,7,7.0,7.0,11.0,8.0,12.0,9.0,2018-08-03,2019-03-01,6
PL311399,201903,2,4.0,2.0,3.0,2.0,8.0,6.0,2018-06-02,2019-03-01,8
PL333517,201903,10,6.0,8.0,7.0,7.0,6.0,7.0,2018-05-03,2019-03-01,9
PL337214,201903,5,4.0,7.0,3.0,2.0,2.0,6.0,2018-07-15,2019-03-01,7
PL350979,201903,7,9.0,8.0,7.0,10.0,6.0,8.0,2018-08-12,2019-03-01,6
PL390331,201903,7,6.0,8.0,8.0,8.0,11.0,8.0,2018-08-13,2019-03-01,6
PL397039,201903,8,4.0,6.0,10.0,8.0,7.0,9.0,2018-09-07,2019-03-01,5
PL417753,201903,8,8.0,6.0,5.0,10.0,4.0,9.0,2018-07-05,2019-03-01,7
PL432893,201903,11,8.0,8.0,6.0,8.0,6.0,7.0,2018-05-07,2019-03-01,9
PL560620,201903,6,7.0,8.0,4.0,9.0,9.0,6.0,2018-05-11,2019-03-01,9
PL563502,201903,9,8.0,8.0,6.0,8.0,8.0,8.0,2018-07-01,2019-03-01,8
PL586396,201903,7,7.0,8.0,9.0,8.0,9.0,10.0,2018-07-12,2019-03-01,7
PL613503,201903,8,8.0,11.0,8.0,11.0,7.0,11.0,2018-09-09,2019-03-01,5
PL678909,201903,8,9.0,6.0,8.0,7.0,6.0,9.0,2018-07-09,2019-03-01,7
PL709804,201903,1,1.0,3.0,1.0,4.0,7.0,5.0,2018-09-09,2019-03-01,5
PL754630,201903,6,9.0,8.0,9.0,9.0,9.0,10.0,2018-06-14,2019-03-01,8
PL806914,201903,4,2.0,2.0,3.0,4.0,3.0,5.0,2018-06-14,2019-03-01,8
PL823122,201903,6,7.0,8.0,8.0,7.0,9.0,10.0,2018-06-03,2019-03-01,8
PL834061,201903,8,10.0,5.0,6.0,6.0,6.0,7.0,2018-06-10,2019-03-01,8
PL944541,201903,5,8.0,7.0,8.0,6.0,9.0,7.0,2018-07-15,2019-03-01,7
PL959979,201903,4,8.0,9.0,9.0,6.0,8.0,11.0,2018-05-08,2019-03-01,9
PL964230,201903,6,8.0,8.0,8.0,6.0,8.0,11.0,2018-07-06,2019-03-01,7
PL969360,201903,6,4.0,6.0,6.0,8.0,8.0,6.0,2018-04-11,2019-03-01,10
TS023870,201903,1,5.0,1.0,1.0,2.0,4.0,4.0,2018-05-02,2019-03-01,9
TS034873,201903,3,5.0,5.0,6.0,6.0,7.0,8.0,2018-05-01,2019-03-01,10
TS056568,201903,5,8.0,9.0,7.0,6.0,8.0,7.0,2018-06-12,2019-03-01,8
TS064860,201903,7,9.0,9.0,10.0,6.0,10.0,9.0,2018-08-02,2019-03-01,6
TS070436,201903,6,10.0,7.0,8.0,5.0,8.0,10.0,2018-06-13,2019-03-01,8
TS114225,201903,1,3.0,5.0,4.0,6.0,6.0,8.0,2018-09-01,2019-03-01,6
TS124176,201903,5,10.0,6.0,8.0,8.0,9.0,8.0,2018-06-04,2019-03-01,8
TS173314,201903,5,7.0,9.0,7.0,9.0,7.0,10.0,2018-06-10,2019-03-01,8
TS174464,201903,6,7.0,5.0,9.0,6.0,7.0,8.0,2018-04-11,2019-03-01,10
TS203709,201903,10,9.0,7.0,9.0,7.0,6.0,9.0,2018-09-02,2019-03-01,5
TS208637,201903,8,8.0,9.0,9.0,5.0,8.0,9.0,2018-07-01,2019-03-01,8
TS219429,201903,10,8.0,9.0,8.0,8.0,8.0,7.0,2018-06-01,2019-03-01,9
TS260976,201903,9,8.0,7.0,10.0,8.0,7.0,9.0,2018-08-08,2019-03-01,6
TS310889,201903,6,8.0,8.0,5.0,7.0,7.0,8.0,2018-05-03,2019-03-01,9
TS342811,201903,9,7.0,8.0,7.0,7.0,9.0,10.0,2018-06-02,2019-03-01,8
TS357747,201903,7,7.0,7.0,8.0,10.0,9.0,7.0,2018-05-13,2019-03-01,9
TS369884,201903,7,7.0,7.0,8.0,10.0,10.0,9.0,2018-07-05,2019-03-01,7
TS407799,201903,6,7.0,8.0,7.0,8.0,9.0,8.0,2018-08-04,2019-03-01,6
TS419694,201903,8,8.0,11.0,7.0,8.0,8.0,8.0,2018-07-15,2019-03-01,7
TS447283,201903,7,7.0,6.0,9.0,10.0,6.0,8.0,2018-06-07,2019-03-01,8
TS448652,201903,7,8.0,5.0,6.0,7.0,8.0,8.0,2018-08-06,2019-03-01,6
TS456293,201903,8,8.0,10.0,7.0,6.0,10.0,9.0,2018-08-01,2019-03-01,7
TS457036,201903,7,9.0,8.0,8.0,4.0,10.0,6.0,2018-07-14,2019-03-01,7
TS466629,201903,7,11.0,7.0,7.0,10.0,9.0,11.0,2018-06-12,2019-03-01,8
TS512288,201903,3,3.0,3.0,2.0,2.0,6.0,7.0,2018-08-11,2019-03-01,6
TS569032,201903,7,7.0,8.0,11.0,7.0,9.0,8.0,2018-07-07,2019-03-01,7
TS569923,201903,7,9.0,5.0,7.0,6.0,9.0,8.0,2018-08-04,2019-03-01,6
TS602789,201903,7,8.0,10.0,7.0,6.0,10.0,6.0,2018-07-14,2019-03-01,7
TS617231,201903,3,4.0,3.0,2.0,3.0,5.0,5.0,2018-05-09,2019-03-01,9
TS667330,201903,9,9.0,3.0,8.0,9.0,7.0,8.0,2018-07-11,2019-03-01,7
TS736914,201903,7,4.0,7.0,10.0,7.0,7.0,8.0,2018-05-12,2019-03-01,9
TS743507,201903,8,9.0,7.0,9.0,5.0,8.0,10.0,2018-09-09,2019-03-01,5
TS752925,201903,6,10.0,11.0,9.0,8.0,10.0,8.0,2018-06-06,2019-03-01,8
TS763203,201903,3,5.0,6.0,9.0,7.0,7.0,9.0,2018-04-13,2019-03-01,10
TS772424,201903,5,7.0,9.0,8.0,9.0,8.0,10.0,2018-09-01,2019-03-01,6
TS795349,201903,10,7.0,7.0,6.0,10.0,8.0,8.0,2018-07-05,2019-03-01,7
TS798292,201903,9,8.0,7.0,8.0,9.0,8.0,7.0,2018-09-15,2019-03-01,5
TS855951,201903,8,10.0,5.0,6.0,8.0,7.0,6.0,2018-07-09,2019-03-01,7
TS910887,201903,5,8.0,8.0,6.0,7.0,6.0,7.0,2018-06-07,2019-03-01,8
TS917520,201903,5,6.0,7.0,10.0,6.0,5.0,7.0,2018-05-13,2019-03-01,9
TS917884,201903,10,9.0,10.0,10.0,12.0,8.0,8.0,2018-07-10,2019-03-01,7
TS921837,201903,2,2.0,3.0,4.0,2.0,6.0,5.0,2018-06-04,2019-03-01,8
TS935488,201903,6,8.0,7.0,8.0,10.0,8.0,9.0,2018-08-04,2019-03-01,6
TS945403,201903,10,9.0,6.0,7.0,10.0,8.0,10.0,2018-09-10,2019-03-01,5
TS949361,201903,9,8.0,5.0,5.0,8.0,7.0,11.0,2018-06-13,2019-03-01,8
TS964483,201903,7,8.0,5.0,6.0,9.0,8.0,8.0,2018-06-01,2019-03-01,9
TS977703,201903,7,8.0,6.0,7.0,5.0,8.0,8.0,2018-04-15,2019-03-01,10
TS978415,201903,7,10.0,7.0,6.0,10.0,8.0,6.0,2018-07-06,2019-03-01,7
TS985617,201903,10,10.0,10.0,9.0,8.0,8.0,9.0,2018-09-12,2019-03-01,5
TS998593,201903,8,7.0,8.0,7.0,9.0,9.0,9.0,2018-09-01,2019-03-01,6
