customer_id,routine_flg,name,class,gender,start_date,end_date,campaign_id,is_deleted,campaign_name,class_name,price,customer_start,customer_end,mean,median,max,min,tmp_customer_end,membership_period
GD083655,1,XXXX,C01,M,2016-04-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-04-01,,5.166666666666667,5.0,9,2,2019-04-30,36
GD084870,1,XXXXX,C01,M,2015-07-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-07-01,,4.166666666666667,4.5,6,2,2019-04-30,45
GD085038,1,XX,C01,M,2016-09-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-09-01,,5.5,6.0,8,2,2019-04-30,31
GD086589,0,XXXX,C03,M,2017-08-01 00:00:00,2018-04-30 00:00:00,CA2,1,入会費半額,ナイト,6000,2017-08-01,2018-04-30,2.0,2.0,2,2,2018-04-30,8
GD086932,1,XXXXX,C01,M,2017-04-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-04-01,,5.583333333333333,6.0,8,3,2019-04-30,24
GD087620,0,XXXXX,C01,F,2017-06-01 00:00:00,2018-05-31 00:00:00,CA1,1,通常,オールタイム,10500,2017-06-01,2018-05-31,3.5,3.5,5,2,2018-05-31,11
GD092126,0,XXX,C01,F,2018-06-09 00:00:00,2018-08-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-06-09,2018-08-31,4.333333333333333,3.0,8,2,2018-08-31,2
GD094728,0,XXXX,C03,F,2018-08-01 00:00:00,2018-11-30 00:00:00,CA1,1,通常,ナイト,6000,2018-08-01,2018-11-30,5.75,5.0,12,1,2018-11-30,3
GD094886,1,XXXXX,C02,F,2016-03-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-03-01,,4.333333333333333,4.5,6,3,2019-04-30,37
GD095067,0,XXXXX,C02,F,2018-02-01 00:00:00,2018-05-31 00:00:00,CA1,1,通常,デイタイム,7500,2018-02-01,2018-05-31,3.0,3.0,4,2,2018-05-31,3
GD096542,0,XXXX,C01,F,2019-03-12 00:00:00,,CA1,0,通常,オールタイム,10500,2019-03-12,,5.0,5.0,5,5,2019-04-30,1
GD098851,1,XXXXXX,C03,M,2018-04-12 00:00:00,2019-03-31 00:00:00,CA3,1,入会費無料,ナイト,6000,2018-04-12,2019-03-31,5.416666666666667,5.5,10,2,2019-03-31,11
GD099906,1,XXXXX,C02,F,2016-04-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-04-01,,4.333333333333333,4.0,7,3,2019-04-30,36
GD100850,1,XXXX,C01,M,2017-02-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-02-01,,5.166666666666667,5.0,7,4,2019-04-30,26
GD106268,1,XXXXX,C01,F,2016-12-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-12-01,,4.75,5.0,6,2,2019-04-30,28
GD106824,1,XXXX,C01,M,2017-03-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-03-01,,4.833333333333333,4.5,8,3,2019-04-30,25
GD109842,1,XXXX,C01,F,2018-02-01 00:00:00,,CA1,0,通常,オールタイム,10500,2018-02-01,,8.166666666666666,8.0,11,5,2019-04-30,14
GD110372,1,XXXXXX,C03,F,2017-10-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-10-01,,6.5,6.5,9,4,2019-04-30,18
GD112262,1,XXXX,C03,F,2018-02-01 00:00:00,,CA1,0,通常,ナイト,6000,2018-02-01,,7.333333333333333,7.0,10,5,2019-04-30,14
GD114852,1,XXX,C01,M,2018-02-01 00:00:00,,CA1,0,通常,オールタイム,10500,2018-02-01,,7.666666666666667,8.0,10,5,2019-04-30,14
GD115359,1,XXXX,C02,F,2017-05-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-05-01,,5.0,5.0,7,3,2019-04-30,23
GD115456,1,XXXXX,C01,M,2018-04-05 00:00:00,2018-12-31 00:00:00,CA3,1,入会費無料,オールタイム,10500,2018-04-05,2018-12-31,3.6666666666666665,4.0,7,2,2018-12-31,8
GD121504,1,XXX,C03,M,2018-12-13 00:00:00,,CA3,0,入会費無料,ナイト,6000,2018-12-13,,9.25,8.5,12,8,2019-04-30,4
GD121535,1,XXX,C03,M,2018-06-12 00:00:00,2018-12-31 00:00:00,CA2,1,入会費半額,ナイト,6000,2018-06-12,2018-12-31,4.142857142857143,4.0,7,2,2018-12-31,6
GD125079,1,XXXXX,C03,M,2016-02-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-02-01,,3.75,3.5,7,2,2019-04-30,38
GD126264,1,XXXXX,C03,M,2017-02-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-02-01,,5.083333333333333,5.0,7,2,2019-04-30,26
GD126553,1,XXX,C01,M,2015-05-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-05-01,,5.333333333333333,5.0,8,3,2019-04-30,47
GD134164,1,XXXX,C01,F,2018-02-01 00:00:00,2019-01-31 00:00:00,CA1,1,通常,オールタイム,10500,2018-02-01,2019-01-31,4.2,3.5,8,2,2019-01-31,11
GD137323,1,XX,C03,M,2018-06-04 00:00:00,2018-12-31 00:00:00,CA2,1,入会費半額,ナイト,6000,2018-06-04,2018-12-31,5.571428571428571,6.0,9,3,2018-12-31,6
GD138948,1,XXXXX,C03,F,2015-07-01 00:00:00,,CA1,0,通常,ナイト,6000,2015-07-01,,4.916666666666667,5.0,8,1,2019-04-30,45
GD139130,1,XXXXX,C02,F,2017-10-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-10-01,,7.083333333333333,7.0,9,4,2019-04-30,18
GD139734,1,XXXX,C03,M,2018-10-01 00:00:00,,CA1,0,通常,ナイト,6000,2018-10-01,,7.666666666666667,7.5,10,6,2019-04-30,6
GD141355,1,XXXX,C03,F,2016-01-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-01-01,,4.5,5.0,6,2,2019-04-30,39
GD141776,1,XXXXX,C03,M,2017-07-01 00:00:00,,CA2,0,入会費半額,ナイト,6000,2017-07-01,,5.416666666666667,6.0,8,2,2019-04-30,21
GD144013,1,XX,C01,M,2018-12-02 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2018-12-02,,7.25,7.0,9,6,2019-04-30,4
GD148951,1,XXXX,C03,M,2018-10-05 00:00:00,2019-02-28 00:00:00,CA1,1,通常,ナイト,6000,2018-10-05,2019-02-28,5.6,5.0,11,2,2019-02-28,4
GD149816,0,XXXXX,C01,M,2017-09-01 00:00:00,2018-09-30 00:00:00,CA1,1,通常,オールタイム,10500,2017-09-01,2018-09-30,3.3333333333333335,3.0,7,1,2018-09-30,12
GD149871,1,XXXX,C03,F,2018-12-07 00:00:00,,CA3,0,入会費無料,ナイト,6000,2018-12-07,,8.75,9.5,10,6,2019-04-30,4
GD151877,0,XXXXXX,C03,M,2018-04-11 00:00:00,2018-07-31 00:00:00,CA3,1,入会費無料,ナイト,6000,2018-04-11,2018-07-31,4.25,3.0,8,3,2018-07-31,3
GD152639,1,XXXX,C01,M,2015-10-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-10-01,,3.8333333333333335,3.5,7,2,2019-04-30,42
GD152773,1,XXXXX,C01,M,2018-08-07 00:00:00,,CA1,0,通常,オールタイム,10500,2018-08-07,,7.625,8.0,9,6,2019-04-30,8
GD155364,0,XXXXXX,C03,M,2017-09-01 00:00:00,2018-09-30 00:00:00,CA1,1,通常,ナイト,6000,2017-09-01,2018-09-30,3.6666666666666665,3.5,5,3,2018-09-30,12
GD161261,1,XXXXX,C02,F,2016-08-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-08-01,,4.75,4.5,7,3,2019-04-30,32
GD163149,1,XXXXX,C03,M,2015-05-01 00:00:00,,CA1,0,通常,ナイト,6000,2015-05-01,,4.916666666666667,5.0,8,2,2019-04-30,47
GD163914,1,XXXXXX,C01,F,2015-06-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-06-01,,3.8333333333333335,4.0,5,1,2019-04-30,46
GD164396,1,XXXX,C01,M,2018-01-01 00:00:00,2018-12-31 00:00:00,CA1,1,通常,オールタイム,10500,2018-01-01,2018-12-31,4.444444444444445,5.0,9,1,2018-12-31,11
GD165203,1,XXXXX,C01,F,2018-04-14 00:00:00,2018-10-31 00:00:00,CA3,1,入会費無料,オールタイム,10500,2018-04-14,2018-10-31,4.571428571428571,5.0,8,1,2018-10-31,6
GD171613,1,XXXX,C03,F,2018-01-01 00:00:00,2018-12-31 00:00:00,CA1,1,通常,ナイト,6000,2018-01-01,2018-12-31,4.444444444444445,4.0,7,2,2018-12-31,11
GD172092,1,XXX,C02,F,2017-11-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-11-01,,6.25,6.5,9,1,2019-04-30,17
GD172229,1,XXXX,C03,F,2018-08-11 00:00:00,2019-02-28 00:00:00,CA1,1,通常,ナイト,6000,2018-08-11,2019-02-28,4.0,3.0,7,2,2019-02-28,6
GD172600,1,XX,C02,M,2017-02-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-02-01,,5.416666666666667,5.5,9,3,2019-04-30,26
GD173197,1,XXXXX,C03,F,2017-02-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-02-01,,5.166666666666667,5.0,8,3,2019-04-30,26
GD174095,1,XXXXX,C01,M,2017-02-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-02-01,,5.833333333333333,6.0,8,2,2019-04-30,26
GD174951,1,XXX,C02,M,2018-04-14 00:00:00,2018-12-31 00:00:00,CA3,1,入会費無料,デイタイム,7500,2018-04-14,2018-12-31,4.666666666666667,4.0,9,2,2018-12-31,8
GD176879,0,XXXXXX,C01,M,2018-04-11 00:00:00,2018-09-30 00:00:00,CA3,1,入会費無料,オールタイム,10500,2018-04-11,2018-09-30,4.5,4.5,8,1,2018-09-30,5
GD181791,1,XXXX,C01,F,2017-07-01 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2017-07-01,,5.666666666666667,5.0,10,2,2019-04-30,21
GD182990,1,XXXX,C02,F,2016-04-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-04-01,,4.25,4.0,6,3,2019-04-30,36
GD183457,1,XXXXX,C02,F,2016-03-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-03-01,,5.583333333333333,5.0,8,3,2019-04-30,37
GD187126,1,XXXX,C02,F,2019-02-04 00:00:00,,CA1,0,通常,デイタイム,7500,2019-02-04,,8.5,8.5,9,8,2019-04-30,2
GD191107,0,XXXX,C03,M,2017-04-01 00:00:00,2018-04-30 00:00:00,CA1,1,通常,ナイト,6000,2017-04-01,2018-04-30,3.0,3.0,3,3,2018-04-30,12
GD191589,1,XXXXXX,C01,F,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1,入会費無料,オールタイム,10500,2017-12-01,2018-12-31,3.5555555555555554,4.0,5,1,2018-12-31,12
GD192337,1,XXX,C01,M,2018-07-15 00:00:00,,CA1,0,通常,オールタイム,10500,2018-07-15,,8.222222222222221,8.0,11,7,2019-04-30,9
GD192754,1,XXX,C01,M,2018-06-06 00:00:00,2019-02-28 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-06-06,2019-02-28,4.111111111111111,4.0,7,1,2019-02-28,8
GD194770,1,XXXX,C02,F,2016-06-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-06-01,,4.333333333333333,4.5,6,3,2019-04-30,34
GD198467,1,XX,C01,M,2017-10-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-10-01,,6.083333333333333,6.0,8,3,2019-04-30,18
GD203795,0,XXX,C01,F,2018-05-09 00:00:00,2019-02-28 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-05-09,2019-02-28,4.7,4.0,9,1,2019-02-28,9
GD206745,1,XXXXX,C01,F,2016-09-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-09-01,,5.5,5.5,8,2,2019-04-30,31
GD210507,1,XXXXX,C03,M,2018-04-11 00:00:00,2019-03-31 00:00:00,CA3,1,入会費無料,ナイト,6000,2018-04-11,2019-03-31,4.666666666666667,5.0,8,1,2019-03-31,11
GD212992,1,XXXX,C03,F,2015-06-01 00:00:00,,CA1,0,通常,ナイト,6000,2015-06-01,,5.25,5.0,9,3,2019-04-30,46
GD214739,1,XXXX,C01,M,2015-05-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-05-01,,5.416666666666667,5.0,8,3,2019-04-30,47
GD216317,1,XXXX,C01,M,2017-02-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-02-01,,6.083333333333333,6.5,8,2,2019-04-30,26
GD221439,1,XXXX,C01,M,2017-05-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-05-01,,5.333333333333333,5.5,7,4,2019-04-30,23
GD223514,1,XXXXX,C01,M,2017-08-01 00:00:00,2019-02-28 00:00:00,CA2,1,入会費半額,オールタイム,10500,2017-08-01,2019-02-28,4.454545454545454,4.0,8,2,2019-02-28,18
GD227601,1,XXXXX,C03,M,2016-08-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-08-01,,5.25,5.0,10,2,2019-04-30,32
GD228250,1,XXXXXX,C01,F,2016-04-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-04-01,,5.166666666666667,5.0,8,3,2019-04-30,36
GD230002,1,XXXX,C01,M,2016-12-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-12-01,,5.583333333333333,6.0,7,2,2019-04-30,28
GD230222,1,XXXX,C02,F,2017-09-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-09-01,,6.333333333333333,6.0,10,4,2019-04-30,19
GD235669,1,XXX,C01,F,2015-07-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-07-01,,4.666666666666667,4.5,7,2,2019-04-30,45
GD238607,1,XXXXXX,C02,F,2017-01-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-01-01,,5.833333333333333,5.5,9,4,2019-04-30,27
GD238730,1,XXXX,C03,M,2017-05-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-05-01,,4.833333333333333,5.5,7,2,2019-04-30,23
GD241254,1,XXXXX,C01,F,2018-12-09 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2018-12-09,,8.0,7.5,11,6,2019-04-30,4
GD244145,1,XXXX,C03,F,2019-02-15 00:00:00,,CA1,0,通常,ナイト,6000,2019-02-15,,8.5,8.5,9,8,2019-04-30,2
GD254596,1,XXXXX,C01,M,2018-11-14 00:00:00,,CA1,0,通常,オールタイム,10500,2018-11-14,,8.2,8.0,10,7,2019-04-30,5
GD257285,1,XXXX,C01,M,2017-07-01 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2017-07-01,,5.583333333333333,6.0,7,4,2019-04-30,21
GD257904,1,XXXX,C01,M,2015-08-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-08-01,,4.75,4.0,7,3,2019-04-30,44
GD258009,1,XXXXX,C01,M,2017-07-01 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2017-07-01,,5.166666666666667,5.0,9,1,2019-04-30,21
GD259467,1,XXXX,C01,F,2018-08-11 00:00:00,2019-02-28 00:00:00,CA1,1,通常,オールタイム,10500,2018-08-11,2019-02-28,5.857142857142857,5.0,9,4,2019-02-28,6
GD260951,1,XXXXXX,C01,M,2018-08-07 00:00:00,,CA1,0,通常,オールタイム,10500,2018-08-07,,7.625,8.0,10,5,2019-04-30,8
GD261077,1,XXXX,C02,F,2017-05-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-05-01,,6.083333333333333,6.0,8,5,2019-04-30,23
GD262737,1,XXXXX,C03,M,2017-09-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-09-01,,6.333333333333333,7.0,10,3,2019-04-30,19
GD264669,0,XXXX,C01,M,2018-05-10 00:00:00,2018-10-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-05-10,2018-10-31,3.8333333333333335,2.0,8,2,2018-10-31,5
GD266112,1,XXX,C03,M,2015-08-01 00:00:00,,CA1,0,通常,ナイト,6000,2015-08-01,,3.75,4.0,6,2,2019-04-30,44
GD269619,1,XXXX,C01,M,2016-02-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-02-01,,4.166666666666667,4.5,7,1,2019-04-30,38
GD277267,1,XXX,C03,M,2019-02-15 00:00:00,,CA1,0,通常,ナイト,6000,2019-02-15,,9.5,9.5,10,9,2019-04-30,2
GD280871,1,XXX,C02,M,2015-09-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-09-01,,4.25,4.5,7,1,2019-04-30,43
GD283160,0,XXX,C01,F,2017-06-01 00:00:00,2018-04-30 00:00:00,CA1,1,通常,オールタイム,10500,2017-06-01,2018-04-30,2.0,2.0,2,2,2018-04-30,10
GD283718,0,XXX,C01,F,2017-08-01 00:00:00,2018-05-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2017-08-01,2018-05-31,3.0,3.0,3,3,2018-05-31,9
GD289305,1,XXXXX,C01,F,2015-12-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-12-01,,4.5,4.0,9,2,2019-04-30,40
GD289362,1,XX,C02,F,2018-05-04 00:00:00,,CA2,0,入会費半額,デイタイム,7500,2018-05-04,,8.090909090909092,8.0,10,6,2019-04-30,11
GD292406,1,XXXXX,C01,M,2018-07-06 00:00:00,2019-03-31 00:00:00,CA1,1,通常,オールタイム,10500,2018-07-06,2019-03-31,5.111111111111111,6.0,9,1,2019-03-31,8
GD292781,1,XXXX,C02,F,2015-06-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-06-01,,4.666666666666667,5.0,7,2,2019-04-30,46
GD295789,1,XXXX,C01,F,2018-03-01 00:00:00,,CA1,0,通常,オールタイム,10500,2018-03-01,,7.083333333333333,7.5,10,4,2019-04-30,13
GD296025,1,XXXXX,C02,M,2018-02-01 00:00:00,,CA1,0,通常,デイタイム,7500,2018-02-01,,7.333333333333333,7.5,11,3,2019-04-30,14
GD296555,0,XXXX,C02,F,2017-05-01 00:00:00,2018-05-31 00:00:00,CA1,1,通常,デイタイム,7500,2017-05-01,2018-05-31,2.5,2.5,4,1,2018-05-31,12
GD297149,0,XXXX,C02,F,2017-07-01 00:00:00,2018-05-31 00:00:00,CA2,1,入会費半額,デイタイム,7500,2017-07-01,2018-05-31,3.0,3.0,4,2,2018-05-31,10
GD298325,1,XXX,C03,M,2016-12-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-12-01,,5.25,5.0,8,4,2019-04-30,28
GD300982,1,XXXX,C02,F,2018-09-03 00:00:00,2019-02-28 00:00:00,CA1,1,通常,デイタイム,7500,2018-09-03,2019-02-28,5.5,4.5,9,4,2019-02-28,5
GD305966,0,XXX,C02,F,2018-11-11 00:00:00,2018-12-31 00:00:00,CA1,1,通常,デイタイム,7500,2018-11-11,2018-12-31,6.0,6.0,10,2,2018-12-31,1
GD306378,1,XXXXX,C03,M,2016-12-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-12-01,,5.25,5.0,8,3,2019-04-30,28
GD309433,0,XXXX,C03,F,2018-05-13 00:00:00,2019-02-28 00:00:00,CA2,1,入会費半額,ナイト,6000,2018-05-13,2019-02-28,4.1,3.0,9,2,2019-02-28,9
GD311895,1,XXX,C01,F,2017-03-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-03-01,,6.0,6.0,8,4,2019-04-30,25
GD314208,1,XXXXX,C01,M,2018-06-12 00:00:00,2019-03-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-06-12,2019-03-31,4.2,3.5,8,1,2019-03-31,9
GD316791,1,XXXX,C01,M,2018-05-02 00:00:00,2018-10-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-05-02,2018-10-31,5.5,5.5,9,3,2018-10-31,5
GD316957,1,XXXX,C02,M,2017-01-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-01-01,,5.916666666666667,5.5,9,3,2019-04-30,27
GD318523,0,XXXXX,C02,F,2018-06-10 00:00:00,2018-11-30 00:00:00,CA2,1,入会費半額,デイタイム,7500,2018-06-10,2018-11-30,5.333333333333333,5.0,10,2,2018-11-30,5
GD322464,1,XXX,C01,M,2018-11-04 00:00:00,,CA1,0,通常,オールタイム,10500,2018-11-04,,8.8,9.0,10,8,2019-04-30,5
GD323300,1,XXX,C02,F,2017-03-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-03-01,,5.0,5.0,8,3,2019-04-30,25
GD323923,1,XX,C01,M,2015-10-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-10-01,,4.583333333333333,5.0,7,2,2019-04-30,42
GD324324,1,XXX,C02,M,2018-06-15 00:00:00,2019-02-28 00:00:00,CA2,1,入会費半額,デイタイム,7500,2018-06-15,2019-02-28,4.555555555555555,4.0,10,1,2019-02-28,8
GD325128,0,XXXXX,C01,M,2017-01-01 00:00:00,2018-04-30 00:00:00,CA1,1,通常,オールタイム,10500,2017-01-01,2018-04-30,3.0,3.0,3,3,2018-04-30,15
GD325851,1,XXXXX,C01,F,2018-04-13 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2018-04-13,,7.25,8.0,10,3,2019-04-30,12
GD326524,1,XXXX,C01,M,2017-12-01 00:00:00,2018-11-30 00:00:00,CA3,1,入会費無料,オールタイム,10500,2017-12-01,2018-11-30,4.5,4.5,7,3,2018-11-30,11
GD327788,0,XXXXX,C01,F,2018-09-08 00:00:00,2019-01-31 00:00:00,CA1,1,通常,オールタイム,10500,2018-09-08,2019-01-31,3.6,3.0,7,1,2019-01-31,4
GD332587,0,XXXXX,C02,F,2017-11-01 00:00:00,2018-05-31 00:00:00,CA1,1,通常,デイタイム,7500,2017-11-01,2018-05-31,1.0,1.0,1,1,2018-05-31,6
GD332889,1,XXXXX,C02,F,2016-10-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-10-01,,4.25,4.0,8,1,2019-04-30,30
GD341063,1,XXXXX,C01,M,2017-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-11-01,,7.333333333333333,8.0,9,4,2019-04-30,17
GD343618,1,XXXXXX,C01,M,2017-07-01 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2017-07-01,,6.333333333333333,6.0,8,5,2019-04-30,21
GD350258,0,XXXX,C01,F,2018-02-01 00:00:00,2018-06-30 00:00:00,CA1,1,通常,オールタイム,10500,2018-02-01,2018-06-30,2.0,2.0,3,1,2018-06-30,4
GD350549,1,XXXXX,C03,M,2016-05-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-05-01,,4.583333333333333,4.5,7,2,2019-04-30,35
GD358411,1,XXXX,C03,F,2019-01-13 00:00:00,,CA1,0,通常,ナイト,6000,2019-01-13,,8.666666666666666,8.0,10,8,2019-04-30,3
GD360440,1,XXXXXX,C03,M,2015-05-01 00:00:00,,CA1,0,通常,ナイト,6000,2015-05-01,,4.5,5.0,6,1,2019-04-30,47
GD361244,1,XXX,C03,M,2017-02-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-02-01,,5.416666666666667,5.5,9,3,2019-04-30,26
GD362521,1,XXX,C03,F,2015-09-01 00:00:00,,CA1,0,通常,ナイト,6000,2015-09-01,,3.6666666666666665,4.0,7,1,2019-04-30,43
GD362869,1,XXXX,C02,F,2018-07-10 00:00:00,2019-02-28 00:00:00,CA1,1,通常,デイタイム,7500,2018-07-10,2019-02-28,4.125,4.5,7,1,2019-02-28,7
GD364043,1,XXXXX,C03,M,2016-03-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-03-01,,4.833333333333333,5.0,7,3,2019-04-30,37
GD366297,1,XXXXX,C01,M,2017-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-11-01,,7.083333333333333,7.0,10,5,2019-04-30,17
GD367382,0,XXXX,C01,M,2019-01-15 00:00:00,2019-03-31 00:00:00,CA1,1,通常,オールタイム,10500,2019-01-15,2019-03-31,7.0,6.0,12,3,2019-03-31,2
GD370248,1,XXX,C01,M,2017-08-01 00:00:00,2018-07-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2017-08-01,2018-07-31,3.0,2.5,6,1,2018-07-31,11
GD372798,1,XXXX,C01,F,2018-06-05 00:00:00,2019-03-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-06-05,2019-03-31,3.7,3.0,8,1,2019-03-31,9
GD373024,0,XXXXX,C01,M,2018-12-11 00:00:00,2019-01-31 00:00:00,CA3,1,入会費無料,オールタイム,10500,2018-12-11,2019-01-31,6.0,6.0,9,3,2019-01-31,1
GD373372,1,XXXX,C03,F,2016-07-01 00:00:00,,CA2,0,入会費半額,ナイト,6000,2016-07-01,,5.0,5.0,8,2,2019-04-30,33
GD375438,1,XXXXX,C02,F,2017-02-01 00:00:00,2019-01-31 00:00:00,CA1,1,通常,デイタイム,7500,2017-02-01,2019-01-31,3.4,3.5,6,2,2019-01-31,23
GD375940,1,XXX,C02,F,2018-07-04 00:00:00,,CA1,0,通常,デイタイム,7500,2018-07-04,,7.777777777777778,8.0,9,6,2019-04-30,9
GD376049,1,XXXX,C02,F,2017-12-01 00:00:00,,CA3,0,入会費無料,デイタイム,7500,2017-12-01,,6.916666666666667,7.0,11,3,2019-04-30,16
GD378149,0,XXXX,C02,M,2018-04-12 00:00:00,2018-09-30 00:00:00,CA3,1,入会費無料,デイタイム,7500,2018-04-12,2018-09-30,5.333333333333333,4.0,11,2,2018-09-30,5
GD381952,1,XXX,C02,F,2017-08-01 00:00:00,,CA2,0,入会費半額,デイタイム,7500,2017-08-01,,5.916666666666667,6.0,8,4,2019-04-30,20
GD382390,1,XXX,C02,F,2017-09-01 00:00:00,2019-01-31 00:00:00,CA1,1,通常,デイタイム,7500,2017-09-01,2019-01-31,4.4,4.0,7,2,2019-01-31,16
GD385195,1,XX,C01,F,2018-07-15 00:00:00,,CA1,0,通常,オールタイム,10500,2018-07-15,,7.555555555555555,7.0,10,6,2019-04-30,9
GD387236,1,XXXXXX,C02,F,2016-05-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-05-01,,4.833333333333333,5.5,6,2,2019-04-30,35
GD390022,1,XXXXX,C01,M,2019-03-02 00:00:00,,CA1,0,通常,オールタイム,10500,2019-03-02,,8.0,8.0,8,8,2019-04-30,1
GD390290,0,XXXXX,C03,M,2018-04-15 00:00:00,2018-06-30 00:00:00,CA3,1,入会費無料,ナイト,6000,2018-04-15,2018-06-30,5.666666666666667,4.0,11,2,2018-06-30,2
GD390442,1,XXXXX,C01,M,2017-03-01 00:00:00,2018-10-31 00:00:00,CA1,1,通常,オールタイム,10500,2017-03-01,2018-10-31,3.5714285714285716,4.0,7,1,2018-10-31,19
GD394435,1,XXXXX,C02,F,2017-07-01 00:00:00,,CA2,0,入会費半額,デイタイム,7500,2017-07-01,,5.666666666666667,5.5,8,3,2019-04-30,21
GD398206,1,XXXX,C01,M,2017-12-01 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2017-12-01,,7.0,7.0,10,3,2019-04-30,16
GD398654,1,XX,C02,F,2018-07-01 00:00:00,2019-02-28 00:00:00,CA1,1,通常,デイタイム,7500,2018-07-01,2019-02-28,4.375,3.0,11,2,2019-02-28,7
GD401034,1,XXXX,C02,F,2015-12-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-12-01,,4.416666666666667,4.0,6,3,2019-04-30,40
GD401728,1,XXXXX,C01,M,2017-12-01 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2017-12-01,,6.666666666666667,7.0,10,4,2019-04-30,16
GD406715,1,XXX,C02,F,2016-03-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-03-01,,5.416666666666667,5.0,7,3,2019-04-30,37
GD408230,1,XXXX,C03,M,2018-01-01 00:00:00,,CA1,0,通常,ナイト,6000,2018-01-01,,6.666666666666667,6.5,10,4,2019-04-30,15
